gene_id	symbol	SNPs
9787	DLGAP5	0
100129075	KTN1-AS1	0
10640	EXOC5	0
55745	AP5M1	0
55195	C14orf105	0
387990	TOMM20L	0
26520	TIMM9	0
64430	PCNXL4	0
51635	DHRS7	0
112840	WDR89	0
81537	SGPP1	0
441687	TEX21P	0
22890	ZBTB1	0
3306	HSPA2	0
145376	PPP1R36	0
100616490	MIR4706	0
100616176	MIR4708	0
645431	FUT8-AS1	0
440184	LINC00238	0
161142	FAM71D	0
1965	EIF2S1	0
26499	PLEK2	0
51109	RDH11	0
145226	RDH12	0
8816	DCAF5	0
55218	EXD2	0
8747	ADAM21	0
317760	ADAM20P1	0
319139	SNORD56B	0
122970	ACOT4	0
641372	ACOT6	0
51004	COQ6	0
957	ENTPD5	0
80127	CCDC176	0
4329	ALDH6A1	0
11161	C14orf1	0
23768	FLRT2	0
8477	GPR65	0
283587	LOC283587	0
11099	PTPN21	0
79882	ZC3H14	0
55775	TDP1	0
64112	MOAP1	0
26175	TMEM251	0
84520	C14orf142	0
55148	UBR7	0
122509	IFI27L1	0
3429	IFI27	0
83982	IFI27L2	0
51527	GSKIP	0
122481	AK7	0
84193	SETD3	0
57596	BEGAIN	0
81693	AMN	0
1152	CKB	0
115708	TRMT61A	0
7517	XRCC3	0
79038	ZFYVE21	0
23368	PPP1R13B	0
145216	LINC00637	0
9556	C14orf2	0
647286	RD3L	0
388021	TMEM179	0
29933	GPR132	0
256281	NUDT14	0
647310	TEX22	0
2003	ELK2AP	0
9834	KIAA0125	0
8755	ADAM6	0
646096	CHEK2P2	0
283755	HERC2P3	0
727832	GOLGA6L6	0
729786	GOLGA8CP	0
606	NBEAP1	0
348120	CT60	0
646214	LOC646214	0
646243	CXADRP2	0
727924	LOC727924	0
390538	OR4M2	0
283694	OR4N4	0
390539	OR4N3P	0
646396	REREP3	0
100132979	GOLGA8DP	0
283767	GOLGA6L1	0
114791	TUBGCP5	0
339005	WHAMMP3	0
283796	GOLGA8I	0
400322	HERC2P2	0
100132101	HERC2P7	0
390535	GOLGA8EP	0
440243	LOC440243	0
653061	GOLGA8S	0
23742	NPAP1	0
100033423	SNORD116-11	0
100033424	SNORD116-12	0
100033425	SNORD116-13	0
100033427	SNORD116-15	0
100033428	SNORD116-16	0
283768	GOLGA8G	0
440248	HERC2P9	0
728310	GOLGA6L7P	0
653075	GOLGA8T	0
26082	DKFZP434L187	0
89832	CHRFAM7A	0
728047	GOLGA8O	0
100288615	WHAMMP1	0
100996255	LOC100996255	0
440270	GOLGA8B	0
723972	ANP32AP1	0
100500904	MIR3942	0
161635	CSNK1A1P1	0
145942	TMCO5A	0
359821	MRPL42P5	0
51203	NUSAP1	0
51103	NDUFAF1	0
693212	MIR627	0
255252	LRRC57	0
146050	ZSCAN29	0
51496	CTDSPL2	0
645212	EIF3J-AS1	0
8669	EIF3J	0
6652	SORD	0
9153	SLC28A2	0
7782	SLC30A4	0
283652	SLC24A5	0
50804	MYEF2	0
6557	SLC12A1	0
1854	DUT	0
56986	DTWD1	0
55056	FLJ10038	0
100129387	GABPB1-AS1	0
100616396	MIR4712	0
100132724	DCAF13P3	0
51187	RSL24D1	0
5873	RAB27A	0
9245	GCNT3	0
27023	FOXB1	0
9325	TRIP4	0
348094	ANKDD1A	0
51324	SPG21	0
9187	SLC24A1	0
100616379	MIR4511	0
8766	RAB11A	0
115752	DIS3L	0
54962	TIPIN	0
692149	SCARNA14	0
100422971	MIR4312	0
80035	ANP32A-IT1	0
79400	NOX5	0
196993	CT62	0
123228	SENP8	0
196996	GRAMD2	0
5315	PKM	0
56965	PARP6	0
693215	MIR630	0
283731	LOC283731	0
57611	ISLR2	0
653641	GOLGA6C	0
653643	GOLGA6D	0
100423035	MIR4313	0
597	BCL2A1	0
283726	FAM154B	0
390660	LOC390660	0
647042	GOLGA6L10	0
100133144	UBE2Q2P3	0
440295	GOLGA6L9	0
440297	CSPG4P8	0
53346	TM6SF1	0
643707	GOLGA6L4	0
283761	LINC00928	0
90381	TICRR	0
374654	KIF7	0
290	ANPEP	0
23766	GABARAPL3	0
342132	ZNF774	0
8826	IQGAP1	0
64784	CRTC3	0
728619	ASB9P1	0
7190	HSP90B2P	0
196968	DNM1P46	0
26682	OR4F4	0
100124412	FAM138E	0
374666	WASH3P	0
100288486	DDX11L9	0
100287029	DDX11L10	0
339123	JMJD8	0
84219	WDR24	0
146330	FBXL16	0
79006	METRN	0
65990	FAM173A	0
124093	CCDC78	0
84264	HAGHL	0
64428	NARFL	0
10232	MSLN	0
724032	MIR662	0
113000	RPUSD1	0
63922	CHTF18	0
51764	GNG13	0
388199	PRR25	0
146336	SSTR5-AS1	0
6755	SSTR5	0
390664	C1QTNF8	0
8912	CACNA1H	0
25823	TPSG1	0
64499	TPSB2	0
7177	TPSAB1	0
23430	TPSD1	0
7329	UBE2I	0
8938	BAIAP3	0
115939	TSR3	0
84572	GNPTG	0
64718	UNKL	0
283951	C16orf91	0
645811	CCDC154	0
527	ATP6V0C	0
51005	AMDHD2	0
752014	CEMP1	0
100422974	MIR3178	0
5170	PDPK1	0
7760	ZNF213	0
91151	TIGD7	0
7627	ZNF75A	0
4993	OR2C1	0
100463285	MTRNR2L4	0
54925	ZSCAN32	0
7727	ZNF174	0
146434	ZNF597	0
79903	NAA60	0
646174	C16orf90	0
29965	CDIP1	0
84309	NUDT16L1	0
124401	ANKS3	0
146562	C16orf71	0
4261	CIITA	0
28955	DEXI	0
2935	GSPT1	0
608	TNFRSF17	0
51283	BFAR	0
8399	PLA2G10	0
642778	LOC642778	0
730013	ABCC6P2	0
23420	NOMO1	0
9284	NPIP	0
100500852	MIR3180-4	0
100422886	MIR3179-2	0
339044	PKD1P1	0
283820	NOMO2	0
653190	ABCC6P1	0
116285	ACSM1	0
55623	THUMPD1	0
257629	ANKS4B	0
1428	CRYM	0
400508	CRYM-AS1	0
100652781	SNX29P1	0
23117	NPIPL3	0
100271836	LOC100271836	0
100190986	LOC100190986	0
387254	SLC7A5P2	0
730092	RRN3P1	0
7385	UQCRC2	0
255762	PDZD9	0
730094	C16orf52	0
100131998	RRN3P3	0
641298	SMG1P1	0
100132247	LOC100132247	0
653786	LOC653786	0
91949	COG7	0
23062	GGA2	0
124454	EARS2	0
56061	UBFD1	0
4706	NDUFAB1	0
79728	PALB2	0
79831	KDM8	0
197370	NSMCE1	0
400512	FLJ21408	0
23214	XPO6	0
440352	SNX29P2	0
6818	SULT1A3	0
283897	C16orf54	0
653808	ZG16	0
3835	KIF22	0
4150	MAZ	0
112476	PRRT2	0
79447	PAGR1	0
11151	CORO1A	0
445329	SULT1A4	0
613037	LOC613037	0
595101	LOC595101	0
10421	CD2BP2	0
26000	TBC1D10B	0
29895	MYLPF	0
1731	SEPT1	0
197407	ZNF48	0
730183	LOC730183	0
10847	SRCAP	0
677813	SNORA30	0
100862671	LOC100862671	0
5261	PHKG2	0
90835	C16orf93	0
100616231	MIR4519	0
100313837	MIR762	0
1489	CTF1	0
283932	FBXL19-AS1	0
54620	FBXL19	0
29108	PYCARD	0
100652740	C16orf98	0
493829	TRIM72	0
260434	PYDC1	0
1339	COX6A2	0
283933	ZNF843	0
100132341	CLUHP3	0
124411	ZNF720	0
10308	ZNF267	0
729264	TP53TG3D	0
390705	LOC390705	0
729355	TP53TG3B	0
386757	SLC6A10P	0
649159	LINC00273	0
606551	UBE2MP1	0
283914	LOC283914	0
100887740	RNA5SP411	0
400533	FLJ26245	0
124149	ANKRD26P1	0
79801	SHCBP1	0
55737	VPS35	0
23594	ORC6	0
91807	MYLK3	0
388272	C16orf87	0
81831	NETO2	0
100616339	MIR548AE2	0
83752	LONP2	0
100507577	LOC100507577	0
9683	N4BP1	0
64282	PAPD5	0
643911	CRNDE	0
10265	IRX5	0
84290	CAPNS2	0
89970	RSPRY1	0
1006	CDH8	0
123920	CMTM3	0
23491	CES3	0
3291	HSD11B2	0
146456	TMED6	0
7014	TERF2	0
1728	NQO1	0
406932	MIR140	0
100302243	MIR1972-1	0
100506060	LOC100506060	0
118460	EXOSC6	0
16	AARS	0
11269	DDX19B	0
55308	DDX19A	0
100506083	LOC100506083	0
6483	ST3GAL2	0
197258	FUK	0
25839	COG4	0
23450	SF3B3	0
100113402	SNORD111B	0
692214	SNORD111	0
283922	LOC283922	0
2653	GCSH	0
100506581	C16orf95	0
79791	FBXO31	0
400558	LOC400558	0
1013	CDH15	0
146429	SLC22A31	0
197320	ZNF778	0
8447	DOC2B	0
400566	C17orf97	0
359845	FAM101B	0
79850	FAM57A	0
23277	CLUH	0
100302208	MIR1253	0
8383	OR1A1	0
653166	OR1D4	0
4995	OR3A2	0
4994	OR3A1	0
390756	OR3A4P	0
8387	OR1E1	0
84254	CAMKK1	0
162517	FBXO39	0
83659	TEKT1	0
245	ALOX12P2	0
100506713	LOC100506713	0
239	ALOX12	0
100529209	RNASEK-C17orf49	0
100506755	MIR497HG	0
574456	MIR497	0
255877	BCL6B	0
201232	SLC16A13	0
162515	SLC16A11	0
118432	RPL29P2	0
3000	GUCY2D	0
162387	MFSD6L	0
146850	PIK3R6	0
4621	MYH3	0
6341	SCO1	0
56985	ADPRM	0
388335	TMEM220	0
100506898	MAGOH2	0
5376	PMP22	0
100616125	MIR4731	0
64518	TEKT3	0
10626	TRIM16	0
374286	CDRT1	0
57335	ZNF286A	0
100302124	MIR1288	0
201161	CENPV	0
7314	UBB	0
51393	TRPV2	0
692087	SNORD49B	0
26800	SNORD49A	0
692106	SNORD65	0
162632	USP32P1	0
100129396	FAM106CP	0
400578	KRT16P2	0
339240	LOC339240	0
729252	KRT16P1	0
654346	LGALS9C	0
220594	USP32P2	0
80039	FAM106A	0
284047	CCDC144B	0
254272	TBC1D28	0
51030	TVP23B	0
10750	GRAP	0
400581	GRAPL	0
22905	EPN2	0
100874309	EPN2-IT1	0
100874018	EPN2-AS1	0
284194	LGALS9B	0
644945	KRT16P3	0
256223	CDRT15L2	0
23326	USP22	0
25979	DHRS7B	0
284123	FAM27L	0
284124	FLJ36000	0
100462977	MTRNR2L1	0
23615	PYY2	0
23614	PPY2	0
6830	SUPT6H	0
147011	PROCA1	0
84081	NSRP1	0
494335	MIR423	0
100423003	MIR3184	0
55352	COPRS	0
55813	UTP6	0
503640	ARGFXP2	0
64149	C17orf75	0
693217	MIR632	0
8851	CDK5R1	0
4642	MYO1D	0
256957	C17orf66	0
6352	CCL5	0
388372	CCL4L2	0
100422969	MIR2909	0
284100	LOC284100	0
729873	TBC1D3	0
100616203	MIR4734	0
100616153	MIR4726	0
494188	FBXO47	0
9572	NR1D1	0
339287	MSL1	0
22794	CASC3	0
51195	RAPGEFL1	0
147179	WIPF2	0
990	CDC6	0
5914	RARA	0
125111	GJD3	0
7153	TOP2A	0
3487	IGFBP4	0
192666	KRT24	0
147183	KRT25	0
353288	KRT26	0
342574	KRT27	0
162605	KRT28	0
3858	KRT10	0
147184	TMEM99	0
3859	KRT12	0
85293	KRTAP3-3	0
83897	KRTAP3-2	0
83896	KRTAP3-1	0
83895	KRTAP1-5	0
728255	KRTAP1-4	0
81850	KRTAP1-3	0
81851	KRTAP1-1	0
81872	KRTAP2-1	0
728279	KRTAP2-2	0
730755	KRTAP2-3	0
85294	KRTAP2-4	0
100132476	KRTAP4-7	0
728224	KRTAP4-8	0
100132386	KRTAP4-9	0
653240	KRTAP4-11	0
83755	KRTAP4-12	0
3881	KRT31	0
147093	LOC147093	0
3857	KRT9	0
3861	KRT14	0
84514	GHDC	0
100190938	RAMP2-AS1	0
10266	RAMP2	0
84313	VPS25	0
65266	WNK4	0
28958	COA3	0
124817	CNTD1	0
8678	BECN1	0
10197	PSME3	0
314	AOC2	0
8639	AOC3	0
6155	RPL27	0
3430	IFI35	0
10493	VAT1	0
8153	RND2	0
7343	UBTF	0
6521	SLC4A1	0
10900	RUNDC3A	0
51629	SLC25A39	0
2896	GRN	0
284069	FAM171A2	0
3674	ITGA2B	0
23131	GPATCH8	0
201176	ARHGAP27	0
9842	PLEKHM1	0
55073	LRRC37A4P	0
644172	LOC644172	0
147081	CRHR1-IT1	0
4137	MAPT	0
100130148	MAPT-IT1	0
246744	STH	0
284058	KANSL1	0
644246	KANSL1-AS1	0
51326	ARL17A	0
9884	LRRC37A	0
728806	NSFP1	0
474170	LRRC37A2	0
4804	NGFR	0
11248	NXPH3	0
8405	SPOP	0
64132	XYLT2	0
51264	MRPL27	0
146956	EME1	0
55379	LRRC59	0
1101	CHAD	0
55018	LINC00483	0
124857	WFIKKN2	0
58488	PCTP	0
8526	DGKE	0
246754	MTVR2	0
6426	SRSF1	0
124535	HSF5	0
79665	DHX40	0
406991	MIR21	0
51174	TUBD1	0
645638	LOC645638	0
677681	SCARNA20	0
124773	C17orf64	0
8493	PPM1D	0
440452	TBC1D3P2	0
11011	TLK2	0
9902	MRC2	0
284021	MILR1	0
11232	POLG2	0
1655	DDX5	0
100616387	MIR3064	0
100616408	MIR5047	0
90799	CEP95	0
64750	SMURF2	0
146880	LOC146880	0
440456	PLEKHM1P	0
374819	LRRC37A3	0
201283	AMZ2P1	0
10672	GNA13	0
3838	KPNA2	0
10350	ABCA9	0
100847008	MIR4524B	0
100616316	MIR4524A	0
6752	SSTR2	0
9382	COG1	0
84923	FAM104A	0
64446	DNAI2	0
11314	CD300A	0
326624	RAB37	0
146722	CD300LF	0
9368	SLC9A3R1	0
100500847	MIR3615	0
26151	NAT9	0
54868	TMEM104	0
283987	HID1	0
2885	GRB2	0
100500841	MIR3678	0
9772	KIAA0195	0
57513	CASKIN2	0
283989	TSEN54	0
3993	LLGL2	0
80022	MYO15B	0
9400	RECQL5	0
643008	SMIM5	0
100130933	SMIM6	0
29115	SAP30BP	0
6730	SRP68	0
8811	GALR2	0
353174	ZACN	0
23265	EXOC7	0
2302	FOXJ1	0
100616170	MIR4739	0
339221	ENPP7	0
284185	LINC00482	0
284186	TMEM105	0
83882	TSPAN10	0
2642	GCGR	0
348262	FAM195B	0
116729	PPP1R27	0
5034	P4HB	0
396	ARHGDIA	0
10189	ALYREF	0
51529	ANAPC11	0
256933	NPB	0
5833	PCYT2	0
9123	SLC16A3	0
400629	TEX19	0
2837	UTS2R	0
79701	OGFOD3	0
284004	HEXDC	0
79415	C17orf62	0
26502	NARF	0
388574	FLJ43681	0
727758	ROCK1P1	0
9097	USP14	0
1068	CETN1	0
100616244	MIR3976	0
23253	ANKRD12	0
8774	NAPG	0
497259	C18orf61	0
1149	CIDEA	0
79959	CEP76	0
284233	CYP4F35P	0
440224	CXADRP3	0
644669	LOC644669	0
6093	ROCK1	0
114799	ESCO1	0
406922	MIR133A1	0
406905	MIR1-2	0
100616139	MIR4741	0
4864	NPC1	0
147463	ANKRD29	0
3909	LAMA3	0
57565	KLHL14	0
84307	ZNF397	0
100101467	ZSCAN30	0
10778	ZNF271	0
7572	ZNF24	0
100616257	MIR3975	0
406963	MIR187	0
83608	C18orf21	0
6860	SYT4	0
284266	SIGLEC15	0
9050	PSTPIP2	0
498	ATP5A1	0
115106	HAUS1	0
147339	C18orf25	0
9063	PIAS2	0
83473	KATNAL2	0
100506888	TCEB3CL2	0
162699	TCEB3C	0
51224	TCEB3B	0
220134	SKA1	0
83876	MRO	0
4200	ME2	0
51320	MEX3C	0
284254	DYNAP	0
284257	BOD1L2	0
51046	ST8SIA3	0
23556	PIGN	0
2531	KDSR	0
5275	SERPINB13	0
6318	SERPINB4	0
6317	SERPINB3	0
89778	SERPINB11	0
9150	CTDP1	0
440498	HSBP1L1	0
375690	WASH5P	0
81099	OR4F17	0
399844	FLJ45445	0
284451	ODF3L2	0
8174	MADCAM1	0
91978	TPGS1	0
27006	FGF22	0
255057	C19orf26	0
513	ATP5D	0
6209	RPS15	0
10297	APC2	0
126308	MOB3A	0
113177	IZUMO4	0
374872	C19orf35	0
645191	LINGO3	0
51690	LSM7	0
360200	TMPRSS9	0
26517	TIMM13	0
84823	LMNB2	0
83475	DOHH	0
51343	FZR1	0
126321	MFSD12	0
100128569	C19orf71	0
23217	ZFR2	0
51341	ZBTB7A	0
84717	HDGFRP2	0
729359	PLIN4	0
440503	PLIN5	0
116844	LRG1	0
10501	SEMA6B	0
284424	MIR7-3HG	0
407045	MIR7-3	0
125988	C19orf70	0
374875	HSD11B1L	0
25873	RPL36	0
9361	LONP1	0
257062	CATSPERD	0
163154	PRR22	0
828	CAPS	0
8498	RANBP3	0
100128568	LOC100128568	0
4298	MLLT1	0
125981	ACER1	0
8192	CLPP	0
84266	ALKBH7	0
5623	PSPN	0
2962	GTF2F1	0
100500888	MIR3940	0
9322	TRIP10	0
10045	SH2D3A	0
7409	VAV1	0
2015	EMR1	0
326342	EMR4P	0
497049	FLJ25758	0
56949	XAB2	0
100131801	PET100	0
126006	PCP2	0
1994	ELAVL1	0
284383	OR2Z1	0
84527	ZNF559	0
100529215	ZNF559-ZNF177	0
7730	ZNF177	0
10781	ZNF266	0
147741	ZNF560	0
79088	ZNF426	0
7675	ZNF121	0
93134	ZNF561	0
284385	LOC284385	0
54811	ZNF562	0
729648	ZNF812	0
162993	ZNF846	0
54850	FBXL12	0
59286	UBL5	0
5300	PIN1	0
115950	ZNF653	0
51295	ECSIT	0
401898	ZNF833P	0
55552	ZNF823	0
147837	ZNF563	0
79973	ZNF442	0
90576	ZNF799	0
4125	MAN2B1	0
84292	WDR83	0
51398	WDR83OS	0
1725	DHPS	0
84261	FBXW9	0
30000	TNPO2	0
26810	SNORD41	0
4066	LYL1	0
55621	TRMT1	0
112939	NACC1	0
8677	STX10	0
9592	IER2	0
406957	MIR181C	0
574457	MIR181D	0
342977	NANOS3	0
79173	C19orf57	0
54862	CC2D1A	0
79883	PODNL1	0
90379	DCAF15	0
5989	RFX1	0
100507373	LOC100507373	0
22859	LPHN1	0
976	CD97	0
10212	DDX39A	0
4854	NOTCH3	0
79852	EPHX3	0
26538	OR10H2	0
26532	OR10H3	0
388514	CYP4F24P	0
284433	OR10H5	0
26539	OR10H1	0
126541	OR10H4	0
9441	MED26	0
84167	C19orf44	0
10523	CHERP	0
79939	SLC35E1	0
79086	SMIM7	0
79041	TMEM38A	0
284434	NWD1	0
23309	SIN3B	0
9002	F2RL3	0
25796	PGLS	0
56242	ZNF253	0
90649	ZNF486	0
100287226	ZNF729	0
148198	ZNF98	0
7652	ZNF99	0
171392	ZNF675	0
148213	ZNF681	0
148189	LINC00662	0
79156	PLEKHF1	0
84079	ANKRD27	0
388531	RGS9BP	0
390916	NUDT19	0
91646	TDRD12	0
126248	WDR88	0
2821	GPI	0
84306	PDCD2L	0
10054	UBA2	0
126374	WTIP	0
100130342	SCGB2B3P	0
55900	ZNF302	0
100652909	LINC00904	0
90075	ZNF30	0
2867	FFAR2	0
199745	THAP8	0
284403	WDR62	0
84924	ZNF566	0
728752	LOC728752	0
339324	ZNF260	0
57711	ZNF529	0
84911	ZNF382	0
147923	ZNF420	0
199704	ZNF585A	0
84503	ZNF527	0
148266	ZNF569	0
148268	ZNF570	0
163115	ZNF781	0
8193	DPF1	0
94274	PPP1R14A	0
10653	SPINT2	0
90522	YIF1B	0
64073	C19orf33	0
9424	KCNK6	0
6261	RYR1	0
11184	MAP4K1	0
27335	EIF3K	0
10298	PAK4	0
342897	NCCRP1	0
342898	SYCN	0
282617	IFNL3	0
101180976	IFNL4	0
282616	IFNL2	0
282618	IFNL1	0
57622	LRFN1	0
9535	GMFG	0
5704	PSMC4	0
339327	ZNF546	0
163131	ZNF780B	0
284323	ZNF780A	0
4294	MAP3K10	0
148014	TTC9B	0
79935	CNTD2	0
29946	SERTAD3	0
147719	LYPD4	0
63946	DMRTC2	0
6223	RPS19	0
973	CD79A	0
9138	ARHGEF1	0
10567	RABAC1	0
478	ATP1A3	0
2901	GRIK5	0
64763	ZNF574	0
5452	POU2F2	0
100505622	LOC100505622	0
100422980	MIR4323	0
162989	DEDD2	0
116115	ZNF526	0
2931	GSK3A	0
2077	ERF	0
23152	CIC	0
5050	PAFAH1B3	0
284338	PRR19	0
284339	TMEM145	0
1954	MEGF8	0
84518	CNFN	0
3991	LIPE	0
284340	CXCL17	0
634	CEACAM1	0
1088	CEACAM8	0
653492	PSG10P	0
5670	PSG2	0
342908	ZNF404	0
100505715	LOC100505715	0
100379224	LOC100379224	0
388555	IGFL3	0
147920	IGFL2	0
55228	PNMAL1	0
57469	PNMAL2	0
2909	ARHGAP35	0
6543	SLC8A2	0
30846	EHD2	0
29997	GLTSCR2	0
692091	SNORD23	0
100126800	SNAR-A12	0
100170218	SNAR-C2	0
100126798	SNAR-A1	0
100170219	SNAR-C4	0
100170226	SNAR-C3	0
3978	LIG1	0
22900	CARD8	0
100505812	LOC100505812	0
163071	ZNF114	0
57664	PLEKHA4	0
64130	LIN7B	0
55150	C19orf73	0
8541	PPFIA3	0
3270	HRC	0
54795	TRPM4	0
28968	SLC6A16	0
100422979	MIR4324	0
951	CD37	0
8463	TEAD2	0
27120	DKKL1	0
5639	PRRG2	0
53635	PTOV1	0
100616313	MIR4749	0
100170217	SNAR-B2	0
100170227	SNAR-D	0
126123	IZUMO2	0
3748	KCNC3	0
7376	NR1H2	0
256236	NAPSB	0
9476	NAPSA	0
5424	POLD1	0
6689	SPIB	0
4606	MYBPC2	0
112703	FAM71E1	0
284361	EMC10	0
284367	SIGLEC17P	0
59348	ZNF350	0
90317	ZNF616	0
162962	ZNF836	0
91664	ZNF845	0
284379	LOC284379	0
503834	DPRX	0
574459	MIR512-2	0
100302255	MIR1323	0
574460	MIR498	0
574461	MIR520E	0
574462	MIR515-1	0
574463	MIR519E	0
574464	MIR520F	0
574466	MIR519C	0
100302265	MIR1283-1	0
574467	MIR520A	0
574468	MIR526B	0
574469	MIR519B	0
574470	MIR525	0
574471	MIR523	0
574472	MIR518F	0
574473	MIR520B	0
574474	MIR518B	0
574475	MIR526A1	0
574476	MIR520C	0
574477	MIR518C	0
574478	MIR524	0
574479	MIR517A	0
574480	MIR519D	0
574481	MIR521-2	0
574482	MIR520D	0
574483	MIR517B	0
574484	MIR520G	0
574485	MIR516B2	0
574486	MIR526A2	0
574487	MIR518E	0
574488	MIR518A1	0
574489	MIR518D	0
574490	MIR516B1	0
574491	MIR518A2	0
574492	MIR517C	0
574493	MIR520H	0
574494	MIR521-1	0
574495	MIR522	0
574496	MIR519A1	0
574497	MIR527	0
574498	MIR516A1	0
100302205	MIR1283-2	0
574499	MIR516A2	0
574500	MIR519A2	0
442917	MIR372	0
100616185	MIR371B	0
442918	MIR373	0
91662	NLRP12	0
91663	MYADM	0
100126325	MIR935	0
79165	LENG1	0
100287534	LOC100287534	0
255043	TMEM86B	0
22870	PPP6R1	0
147808	ZNF784	0
51545	ZNF581	0
51157	ZNF580	0
29903	CCDC106	0
11338	U2AF2	0
29924	EPN1	0
126208	ZNF787	0
140612	ZFP28	0
388566	ZNF470	0
58491	ZNF71	0
7693	ZNF134	0
54807	ZNF586	0
79818	ZNF552	0
100293516	ZNF587B	0
2282	FKBP1AP1	0
730051	ZNF814	0
147687	ZNF417	0
147686	ZNF418	0
342945	ZSCAN22	0
1	A1BG	0
503538	A1BG-AS1	0
162968	ZNF497	0
116412	ZNF837	0
100616168	MIR4754	0
6193	RPS5	0
646862	LOC646862	0
201514	ZNF584	0
642273	FAM110C	0
7837	PXDN	0
129607	CMPK2	0
91543	RSAD2	0
386597	RNF144A-AS1	0
129642	MBOAT2	0
100616469	MIR4429	0
100422996	MIR4262	0
28951	TRIB2	0
100422986	MIR3125	0
1653	DDX1	0
729475	RAD51AP2	0
100616307	MIR4757	0
130497	OSR1	0
4148	MATN3	0
375189	PFN4	0
653140	FAM228A	0
50618	ITSN2	0
150946	GAREML	0
3030	HADHA	0
3032	HADHB	0
54867	TMEM214	0
51072	MEMO1	0
84661	DPY30	0
6683	SPAST	0
285154	CYP1B1-AS1	0
80745	THUMPD2	0
6496	SIX3	0
6233	RPS27A	0
4528	MTIF2	0
344405	PRORSD1P	0
5194	PEX13	0
84542	KIAA1841	0
339803	LOC339803	0
339804	C2orf74	0
130872	AHSA2	0
84140	FAM161A	0
10575	CCT4	0
10678	B3GNT2	0
100847087	MIR5192	0
100169989	DBIL5P2	0
100616419	MIR4434	0
400958	LOC400958	0
10097	ACTR2	0
100616464	MIR4778	0
100124535	SNORA36C	0
5093	PCBP1	0
100133985	LOC100133985	0
54980	C2orf42	0
7072	TIA1	0
51449	PCYOX1	0
344022	NOTO	0
10322	SMYD5	0
84279	PRADC1	0
9027	NAT8	0
200420	ALMS1P	0
51002	TPRKB	0
8446	DUSP11	0
388960	C2orf78	0
1639	DCTN1	0
100189589	DCTN1-AS1	0
388963	C2orf81	0
84058	WDR54	0
6242	RTKN	0
100532735	INO80B-WBP1	0
23559	WBP1	0
7841	MOGS	0
84865	CCDC142	0
64427	TTC31	0
85474	LBX2	0
151534	LBX2-AS1	0
84759	PCGF1	0
3196	TLX2	0
165545	DQX1	0
550	AUP1	0
27429	HTRA2	0
84695	LOXL3	0
1796	DOK1	0
130951	M1AP	0
10505	SEMA4F	0
56655	POLE4	0
100170221	SNAR-H	0
1720	LOC1720	0
388965	FUNDC2P2	0
129293	TRABD2A	0
9168	TMSB10	0
56888	KCMF1	0
692225	SNORD94	0
7844	RNF103	0
285074	LOC285074	0
51315	KRCC1	0
22934	RPIA	0
645784	ANKRD36BP2	0
100616399	MIR4436A	0
654342	LOC654342	0
645367	GGT8P	0
440888	ACTR3BP2	0
150483	TEKT4	0
64969	MRPS5	0
84874	ZNF514	0
7549	ZNF2	0
653192	TRIM43B	0
129868	TRIM43	0
151	ADRA2B	0
431705	ASTL	0
1844	DUSP2	0
56910	STARD7	0
285033	LOC285033	0
55683	KANSL3	0
51239	ANKRD39	0
54910	SEMA4C	0
51252	FAM178B	0
151313	FAHD2B	0
375248	ANKRD36	0
3631	INPP4A	0
493753	COA5	0
25972	UNC50	0
80705	TSGA10	0
51263	MRPL30	0
51601	LIPT1	0
129531	MITD1	0
254773	LYG2	0
129530	LYG1	0
10190	TXNDC9	0
9669	EIF5B	0
51455	REV1	0
9486	CHST10	0
55571	CNOT11	0
284996	RNF149	0
692205	SNORD89	0
100847007	MIR5696	0
84804	MFSD9	0
100287010	LOC100287010	0
150568	LOC150568	0
5455	POU3F3	0
64965	MRPS9	0
11250	GPR45	0
9392	TGFBRAP1	0
653489	RGPD3	0
729121	LOC729121	0
285190	RGPD4	0
165055	CCDC138	0
151011	SEPT10	0
65124	SOWAHC	0
729540	RGPD6	0
100271835	LIMS3-LOC440895	0
440894	LOC440894	0
100422994	MIR4267	0
7851	MALL	0
100616123	MIR4436B1	0
4867	NPHP1	0
205251	LINC00116	0
100507334	LOC100507334	0
151009	LOC151009	0
699	BUB1	0
64682	ANAPC1	0
84524	ZC3H8	0
376940	ZC3H6	0
84172	POLR1B	0
84269	CHCHD5	0
56300	IL36G	0
150472	CBWD2	0
200350	FOXD4L1	0
654412	FAM138B	0
375260	WASH2P	0
84771	DDX11L2	0
8685	MARCO	0
165257	C1QL2	0
1622	DBI	0
5899	RALB	0
84931	LOC84931	0
29842	TFCP2L1	0
100151683	RNU4ATAC	0
254128	LOC254128	0
84365	MKI67IP	0
100131320	LOC100131320	0
84084	RAB6C	0
440905	LOC440905	0
728378	POTEF	0
285103	CCDC74B-AS1	0
91409	CCDC74B	0
55627	SMPD4	0
80097	MZT2B	0
112714	TUBA3E	0
84317	CCDC115	0
92856	IMP4	0
26469	PTPN18	0
100216479	LOC100216479	0
653269	POTEI	0
653275	CFC1B	0
646743	LOC646743	0
55997	CFC1	0
653781	POTEJ	0
100132708	CYP4F30P	0
344561	GPR148	0
445582	POTEE	0
440910	LOC440910	0
113457	TUBA3D	0
653784	MZT2A	0
100616378	MIR4784	0
150776	LOC150776	0
90557	CCDC74A	0
